order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD421797,ID3218226983,2/6/2019,Thompson,"[('Universe Note', 2), ('iAssist Line', 2)]",11350,71.61,-37.8065706,144.9449806,25,8584.11,Summer,FALSE,0.7037,perfect love this phone. the stylus is great. no complaints!,TRUE
ORD109384,ID1132069617,6/6/2019,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('iStream', 2), ('Universe Note', 2)]",10520,46.73,-37.8127164,144.9429385,5,10040.73,Winter,FALSE,0.5416,"broke less than a year after purchase bought this phone in march 2019 and it broke already. the phone stopped charging, i had to hold it just right to charge for a couple of days and then it died completely:( all my pictures are gone :(",FALSE
ORD118137,ID0591408731,1/21/2019,Nickolson,"[('pearTV', 2), ('Olivia x460', 2)]",15070,72.28,-37.8192236,144.9611303,25,11374.78,Summer,FALSE,0.7438,great phone! the product arrived on time and in great condition. it was almost like it was brand new. software works fine and i'm loving the battery life. the new updates are definitely worth the purchase. glad i bought it.,TRUE
ORD428011,ID0361269278,8/13/2019,Bakers,"[('Lucent 330S', 1), ('Olivia x460', 1)]",2455,71.64,-37.8010132,144.9775605,5,82214.42,Winter,FALSE,1.8481,the best phone to that price awesome.,TRUE
ORD408988,ID0103299651,12/12/2019,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 1), ('iAssist Line', 1), ('pearTV', 2)]",25025,58.37,-37.8155991,144.9622488,10,22580.87,Summer,FALSE,0.7236,one star motherboard died after 6 weeks. unrepairable.,FALSE
ORD241112,ID3924911400,1/22/2019,Nickolson,"[('Alcon 10', 2), ('Universe Note', 1), ('pearTV', 2), ('Candle Inferno', 1)]",34400,93.7,-37.8126201,144.965171,10,31053.7,Summer,TRUE,0.7686,very happy,TRUE
ORD176554,ID6167413266,11/2/2019,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2), ('Olivia x460', 1), ('Lucent 330S', 2)]",14905,101.2,-37.8140787,144.9641242,10,13515.7,Summer,TRUE,0.6932,"excellent phone excellent phone, excellent camera. i only wish i could set google launcher, and gboard, it lags a bit with large amounts of tabs in chrome, but most people wont have this issue, i'm talking about over 50 - 60 open tabs. this is overall a great phone, i'm really happy i got it.",TRUE
ORD051673,ID1686719039,8/1/2019,Thompson,"[('iAssist Line', 2), ('Thunder line', 1)]",6630,51.2,-37.8014968,144.9548846,10,6018.2,Winter,FALSE,1.4214,"battery fail i actually liked this phone a lot, but after 13 months the battery won't hold a charge.",TRUE
ORD024391,ID2768639318,11/6/2019,Nickolson,"[('IASSIST LINE', 2), ('CANDLE INFERNO', 2), ('THUNDER LINE', 1)]",7490,96.49,-37.8179311,144.9673941,25,5713.99,Spring,TRUE,0.2036,weird phone liked the phone but couldn't make it work with a new sim card,TRUE
ORD077302,ID1594632498,8/13/2019,Nickolson,"[('THUNDER LINE', 1), ('OLIVIA X460', 2), ('LUCENT 330S', 1), ('IASSIST LINE', 1)]",8085,77.8,-37.8206783,144.9793054,15,6950.05,Winter,TRUE,0.8885,five stars excellent condition!!!,TRUE
ORD015029,ID6167266614,1/24/2019,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 1)]",2455,77.02,-37.8125548,144.9650658,5,909463.94,Summer,TRUE,0.7795,one star returned,FALSE
ORD360393,ID0304536850,7/16/2019,Bakers,"[('Olivia x460', 2), ('Thunder line', 2)]",6810,73.36,-37.8252835,145.011873,15,5861.86,Winter,FALSE,2.2444,"thanks great experience i liked ,, thank you to the seller",TRUE
ORD363515,ID2187983888,8/17/2019,Nickolson,"[('iStream', 2), ('Olivia x460', 1)]",1525,76.29,-37.8117127,144.9716148,0,1601.29,Winter,TRUE,0.7873,"the best phone in the market the best phone in the market. however, i hated the raised edges in the left and right of the screen. thanks.",TRUE
ORD129529,ID3862394072,6/19/2019,Thompson,"[('iStream', 1), ('Alcon 10', 2)]",9250,64.23,-37.808963,144.9489466,5,8851.73,Winter,FALSE,0.4448,"to me the best money value i use to have a lucent g4 but the g6 seems to be much improved. better sound, better camara, longerstanting battery and mantaining all the other features. let's hope is as sturdy as the g4.",TRUE
ORD110606,ID0572005110,7/19/2019,Thompson,"[('iStream', 1), ('pearTV', 1), ('Alcon 10', 1), ('Universe Note', 2)]",22310,66.11,-37.8041173,144.9479909,15,19029.61,Winter,FALSE,0.9559,four stars phone was in great shape works great too!,TRUE
ORD242864,ID3281126642,4/29/2019,Thompson,"[('Universe Note', 2), ('iStream', 1), ('Alcon 10', 2), ('pearTV', 2)]",37570,79.94,-37.8048702,144.961308,0,37649.94,Autumn,TRUE,1.524,nice little tablet. functional and easy to use.fits the needs that i need to use it for.,TRUE
ORD229308,ID0616938658,9/14/2019,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 1), ('iAssist Line', 2)]",7490,101.29,-37.8190572,144.9614507,10,6842.29,Spring,TRUE,0.7142,love it love it,TRUE
ORD424374,ID4787373516,10 12 2019,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Alcon 10', 2)]",23080,88.87,-37.8000613,144.9611656,25,17398.87,Summer,TRUE,1.873,still learning to use this product i'm still learning to use the product one problem i'm having every time i try to charge it it come in and out power went in and out the charger that comes with it does not work,FALSE
ORD056609,ID1463547040,11/17/2019,Bakers,"[('iStream', 2), ('Lucent 330S', 2), ('Alcon 10', 2)]",20660,77.33,-37.8187231,145.0037836,15,17638.33,Spring,FALSE,1.2285,"perf amazing phone, looks just like new. came in, turned on, and was ready to be activated. at an awesome price and more than i could have hoped for. couldn't be happier.",TRUE
ORD420507,ID0777791299,4/15/2019,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 1), ('pearTV', 2)]",22000,63.58,-37.8083317,144.9547551,5,20963.58,Autumn,FALSE,73.8324,great mid-range daily driver! amazing phone for the price. build quality is impeccable. only reason i deducted a star was because it didn't support 5ghz wifi. really disappointed for a phone that came out in 2017.,TRUE
ORD442067,ID2383211221,5/21/2019,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 1)]",2655,64.78,-37.8135027,144.9656729,10,2454.28,Autumn,FALSE,0.6615,"ok i love the big screen, all the features. light weight. most of the people i work with have it. it's just a great phone also go a good deal on it.",TRUE
ORD165627,ID2020832914,10/2/2019,Nickolson,"[('Toshika 750', 1), ('iStream', 1), ('Candle Inferno', 1), ('Lucent 330S', 2)]",7360,75.28,37.8158973,144.964698,5,7067.28,Spring,FALSE,0.5218,"one of my favorite phones. honestly, one of my favorite phones.",TRUE
ORD057456,ID1404234339,2/18/2019,Bakers,"[('iAssist Line', 2), ('iStream', 1), ('Alcon 10', 2)]",653959,66.18,-37.8108985,144.9966202,5,21441.18,Summer,FALSE,0.1581,"awesome i just got this phone in the mail the other day, and i am very phrased with it. i'm very happy that this phone has the quad-core processor. i never not had it lag not even once. not to mention the new operating system. it's flawless. it's seriously with every penny.",TRUE
ORD244567,ID0846546861,6/13/2019,Nickolson,"[('Toshika 750', 1), ('Thunder line', 1), ('iStream', 2)]",6800,71.89,-37.8201111,144.9684911,15,5851.89,Winter,TRUE,0.1928,this was bought as a replacement for my wife's previous candle. she is loving the larger screen and the fact that it has a camera.,TRUE
ORD161245,ID0370751687,10/21/2019,Bakers,"[('Candle Inferno', 1), ('iStream', 1), ('Olivia x460', 1), ('iAssist Line', 1)]",4030,76.56,-37.8119516,144.9860757,5,3905.06,Spring,FALSE,0.8342,three stars its okay for what i need it,TRUE
ORD332011,ID6167489462,12/1/2019,Nickolson,"[('Olivia x460', 1), ('pearTV', 1)]",7535,73.2,-37.815026,144.9608825,5,7231.45,Summer,FALSE,0.8596,still have great tech support great phone,TRUE
ORD190264,ID0581715652,2/3/2019,Thompson,"[('iAssist Line', 2), ('Olivia x460', 1), ('iStream', 2)]",5975,85.9,-37.8052239,145.0165925,0,6060.9,Summer,TRUE,1.6131,need to know it's incompatible with verizon network in initial product description product is incompatible with verizon network. i need to return it for a full refund. what is the process for a refund?,FALSE
ORD490527,ID1492169258,10/16/2019,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 1), ('iStream', 2), ('Universe Note', 2)]",16580,110.36,-37.8010832,144.9637813,0,16690.36,Spring,TRUE,1.9558,five stars pretty,TRUE
ORD381949,ID4520380533,4/28/2019,Thompson,"[('Alcon 10', 1), ('Thunder line', 2), ('iStream', 1), ('Toshika 750', 2)]",22100,52.84,-37.8156977,144.9582655,5,21047.84,Autumn,FALSE,1.0406,the phone quality was below expectations the phone screen have a lot of scratches. and home screen menu is not working properly,FALSE
ORD216875,ID0052510917,1/23/2019,Thompson,"[('Toshika 750', 2), ('iAssist Line', 1), ('Candle Inferno', 1)]",87622,78.72,-37.8092805,144.9320471,5,10808.97,Summer,FALSE,1.374,"nice! didnt get from digico but really love this phone. long battery life, good picture quality for a great price.",TRUE
ORD177106,ID0054552169,2/12/2019,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 2), ('iStream', 1)]",5370,95.71,-37.8203826,144.9820358,5,5197.21,Summer,TRUE,1.1157,as advertisered like everything so far.,TRUE
ORD092009,ID0501027460,3/20/2019,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1)]",3410,83.28,-37.803208,144.9738755,25,2640.78,Autumn,TRUE,1.7546,the best smart phone the best smart phone,TRUE
ORD239747,ID0248746737,6/27/2019,Bakers,"[('Toshika 750', 2), ('iStream', 2)]",8940,75.91,-37.8156647,144.9979117,5,8568.91,Winter,TRUE,0.5422,"i received an thunder as a gift, loved it so much i decided to get the line for my bedroom. both very easy to set up but a big difference in the sound quality. i would still buy it again.",TRUE
ORD333990,ID0710001161,9/27/2019,Thompson,"[('pearTV', 2), ('Universe Note', 2)]",19520,88.17,-37.8137364,144.936811,15,16680.17,Spring,TRUE,0.9098,"the phone didn't last 5 months the phone over heats way too much and after five months of using the phone it stopped working, so i won't advise anyone to buy it",FALSE
ORD016609,ID0202736642,10/10/2019,Thompson,"[('pearTV', 1), ('Olivia x460', 1), ('Thunder line', 2), ('Candle Inferno', 2)]",12755,107.36,-37.0548666,144.9344702,5,12224.61,Spring,TRUE,1.3928,so far so good i used my cricket some card and it works perfectly fine. description says the phone is used but it looks brand new.,TRUE
ORD122150,ID0248746924,1/20/2019,Bakers,"[('Thunder line', 1), ('iStream', 2), ('Lucent 330S', 1)]",3710,87.61,-37.8254825,144.9962161,15,3241.11,Summer,TRUE,1.7261,"don't buy phones through digico received a previously opened product. there was dust on the phone (underneath the packaging, which scratched the screen) and the earbuds were missing. battery life seemed poor, but that might have been because it had been used and repackaged. i had a lengthier review, but the powers that be didn't want you to see it.",FALSE
ORD492107,ID4740822049,5/12/2019,Thompson,"[('Candle Inferno', 1), ('Thunder line', 2), ('pearTV', 2)]",17410,64.76,-37.8038748,145.015497,15,14863.26,Autumn,FALSE,1.0053,"five stars nice phone, nothing fancy",TRUE
ORD389541,ID0767584716,11/17/2019,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 2), ('iStream', 1), ('pearTV', 2)]",19670,103.7,37.8074687,144.9708683,10,17806.7,Spring,TRUE,1.244,"the candle/digico inferno hd tablet is not a high priced item but it is everything i want from a tablet. easy to use, easy to read and easy to pay for. a great tablet",TRUE
ORD265905,ID6167344549,10/16/2019,Nickolson,"[('Alcon 10', 2), ('Olivia x460', 2)]",20350,75.39,-37.8139812,144.971284,15,17372.89,Spring,FALSE,0.5357,"best purchase on digico so far! was excited about getting this because my old phone broke, i love this thing and it is waterproof! definitely worth the money, also was delivered well before expected :d",TRUE
ORD371242,ID0577518129,1/24/2019,Nickolson,"[('iStream', 1), ('Olivia x460', 2)]",2600,57.82,-37.823736,144.9761444,10,2397.82,Summer,FALSE,0.8146,nogood nogood,TRUE
ORD065457,ID0634783947,1/22/2019,Thompson,"[('Thunder line', 1), ('Toshika 750', 1), ('Olivia x460', 1)]",7725,94.19,-37.8126336,144.937464,25,5887.94,Summer,TRUE,0.8447,fantastic phone this phone is fantastic. that is all. everything i can say has been said.,TRUE
ORD270933,ID0358731034,10/8/2019,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 1), ('Alcon 10', 2), ('Olivia x460', 1)]",26455,79.25,-37.8206252,144.9822383,15,22566,Spring,FALSE,1.1383,"great buy. the phone arrived on time. there are a few scratches on the screen, but nothing major. the camera and the fingerprint reader work perfectly. the battery runs out quite fast, tho.",TRUE
ORD080001,ID0361770719,7/14/2019,Bakers,"[('Candle Inferno', 2), ('iStream', 2), ('Universe Note', 1), ('iAssist Line', 2)]",9060,55.98,-37.8001274,144.98119,10,8209.98,Winter,FALSE,1.6529,"dead after 3 months i used this phone as a spare and for emergencies. it lasted for about 3 months, then just died. it doesn't charge at all. i'm not sure if i have a defective battery or unit. i called olivia and cannot get a replacement. it's a dud. i'm very disappointed which is sad because other olivia products i have owned have been reliable.",FALSE
ORD083728,ID0746908734,10/25/2019,Bakers,"[('Toshika 750', 2), ('Olivia x460', 1)]",9865,112.04,-37.8218441,145.0153367,0,9977.04,Spring,TRUE,2.2057,"not what i expected i didn?? like the clarity, and i used it because i was traveling internationally",TRUE
ORD262556,ID4162427930,9/9/2019,Nickolson,"[('iStream', 1), ('Candle Inferno', 2)]",1010,56.5,-37.8196563,144.9716825,15,915,Spring,FALSE,0.2216,"not unlocked for verizon contrary to title of item, unit did not operate with verizon at all. was still locked under at&t. sent back and awaiting refund.",FALSE
ORD469769,ID0227316137,11/21/2019,Bakers,"[('Universe Note', 2), ('Thunder line', 1), ('Candle Inferno', 1)]",9510,61.44,-37.803335,144.9899256,25,7193.94,Spring,FALSE,0.8761,two stars all scratched up also no sim card so i can not acivate it.,FALSE
ORD014742,ID0844475924,4/2/2019,Thompson,"[('Thunder line', 1), ('Universe Note', 1), ('Candle Inferno', 2), ('Toshika 750', 2)]",15130,66.9,-37.8225159,144.9477823,10,13683.9,Autumn,FALSE,1.0975,five stars i love this phone it works perfectly,TRUE
ORD200084,ID1479930106,7/30/2019,Thompson,"[('Universe Note', 2), ('Olivia x460', 2), ('Lucent 330S', 1), ('iAssist Line', 1)]",12805,79.18,-37.8211236,144.9549655,25,9682.93,Winter,TRUE,1.1692,five stars love it!,TRUE
ORD243905,ID4976805932,12/9/2019,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Olivia x460', 1), ('Toshika 750', 2)]",13275,79.95,-37.8112924,144.9637186,0,13354.95,Summer,TRUE,0.9612,?? a-,TRUE
ORD089966,ID0243097196,9/7/2019,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Thunder line', 1), ('Alcon 10', 2)]",26625,98.37,-37.8215382,144.9671453,5,25392.12,Spring,TRUE,0.39,love it i like it,TRUE
ORD077215,ID1463620794,5/30/2019,Bakers,"[('iStream', 2), ('Olivia x460', 2), ('Thunder line', 2)]",7110,81.55,-37.8166074,145.0056193,0,7191.55,Autumn,TRUE,1.1731,locked to verizon it's nice and new but its locked to verizon when they said it was unlocked.,TRUE
ORD057375,ID0710001161,2/3/2019,Thompson,"[('Thunder line', 1), ('Alcon 10', 1), ('Candle Inferno', 1), ('Universe Note', 2)]",18460,93.52,-37.8137364,144.936811,25,665085.66,Summer,TRUE,0.9098,"best buy i've made on digico functions properly, no issues with the software. hardware had minimal damages to edges of the phone. nothing outstanding or anything worthy of notice. i don't know what else to say. this was a great purchase for a great price.",TRUE
ORD139834,ID4315295100,4/21/2019,Bakers,"[('pearTV', 1), ('iStream', 2), ('Lucent 330S', 1), ('Alcon 10', 2)]",25740,78.91,-37.8173281,144.990782,0,25818.91,Autumn,TRUE,0.9051,"i definitely recommend. very good phone, i love it..came very fast ... best phone i've ever had.",TRUE
ORD199125,ID1140277347,2/22/2019,Bakers,"[('Universe Note', 1), ('Lucent 330S', 2)]",5910,68.05,-37.8092558,144.9915114,15,5091.55,Summer,FALSE,0.3374,"xp lumia 920 i love my lumia 920. i'm a devoted fan of the windows phone. i had a olivia before the lumia, and while it was great, the xp was a gigantic upgrade. the features that are integrated with the xp as opposed to any other brand (gps/drive, music, photo editing, etc) are vastly superior.",TRUE
ORD280009,ID6167441003,3/12/2019,Thompson,"[('Universe Note', 1), ('Thunder line', 1), ('Toshika 750', 1)]",9950,68.24,-37.8092064,144.9606935,0,10018.24,Autumn,FALSE,1.2588,great phone i love this phone amazing battery life and great screen ratio,TRUE
ORD039664,ID0443297188,10/26/2019,Bakers,"[('Olivia x460', 1), ('pearTV', 1)]",7535,105.86,-37.8164844,144.9442059,15,6510.61,Spring,TRUE,1.1225,great price on a great phone i bought this phone for my wife and was starting to get very concerned because of the bad reviews. we received an unlocked pone that as loaded with non carrier specific olivia software. very happy with out purchase so far.,TRUE
ORD144770,ID0304168536,7/2/2019,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 2)]",11100,76.33,-37.8229997,144.9644869,0,11176.33,Winter,TRUE,0.6623,great,TRUE
ORD314525,ID0361770819,2/20/2019,Bakers,"[('Lucent 330S', 1), ('iStream', 1)]",1380,67.79,-37.8004687,144.9807587,25,1102.79,Summer,FALSE,20.8952,one star waste of money,FALSE
ORD355763,ID4544035096,8/5/2019,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 2)]",3310,77.07,-37.8118633,144.9638606,0,3387.07,Winter,TRUE,0.9011,five stars works perfect,FALSE
ORD206559,ID3085926091,5/8/2019,Bakers,"[('pearTV', 2), ('Candle Inferno', 1), ('Lucent 330S', 1), ('Universe Note', 2)]",21180,82.37,-37.8241038,144.9905894,15,18085.37,Autumn,TRUE,1.6226,she loves it! i bought this for my wife she loves it replacing her s5. the only issue is that she says that she can't add calls to existing calls.,TRUE
ORD191543,ID0207093578,6/19/2019,Bakers,"[('Lucent 330S', 1), ('Olivia x460', 2), ('iStream', 1), ('pearTV', 2)]",16450,62.56,-37.8012586,145.0051308,0,16512.56,Winter,TRUE,1.3054,terrible it won?? even charge from the port anymore do not buy this phone. it has so many problems like it won?? charge and the battery life is terrible. just buy it from pear itself because it will be new.,FALSE
ORD204657,ID1466671804,9/24/2019,Thompson,"[('pearTV', 2), ('Lucent 330S', 1), ('Candle Inferno', 1)]",14280,113.83,-37.8262599,144.9288674,25,10823.83,Spring,TRUE,2.2021,"the best phone i ever had in my its simply incredible, by far, the best phone i ever had in my life",TRUE
ORD032042,ID1725216340,12/31/2019,Thompson,"[('LUCENT 330S', 1), ('THUNDER LINE', 2), ('ISTREAM', 1)]",5740,68.3,-37.8015275,144.9622044,0,5808.3,Summer,FALSE,1.8197,"not worth buying i didn't buy from digico but from other sources. the phone worked ok for sometime but would not start one fine day and is completely dead. could not start at all. one led blinks when put in charge, otherwise it is completely dead. wasted time and money on this phone. would not recommend.",FALSE
ORD197091,ID0702352314,6/18/2019,Thompson,"[('pearTV', 1), ('Universe Note', 2), ('Alcon 10', 2)]",31110,76.73,-37.805314,144.9416774,5,29631.23,Winter,TRUE,0.9465,backup bought this as a backup phone for my father and it worked out great for him as he wanted something durable.,TRUE
ORD495312,ID0560991981,9/10/2019,Bakers,"[('Olivia x460', 2), ('Alcon 10', 2), ('Universe Note', 2), ('iStream', 1)]",27400,103.11,-37.8220278,144.9475811,5,26133.11,Spring,TRUE,1.0423,an all around great phone for anyone i love it! everything about this phone is great! highly recommend if you want a good reliable phone that feels premium and performs great.,TRUE
ORD353238,ID0214092261,5/30/2019,Bakers,"[('Universe Note', 1), ('iAssist Line', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",12810,84.86,-37.8090833,145.0116283,10,11613.86,Autumn,TRUE,76.3419,"5 stars for a note 5 super good, minor wear, though broken s pen, easily fixed with super glue. lovely phone overall, though",TRUE
ORD355844,ID0591274456,4/25/2019,Nickolson,"[('ISTREAM', 1), ('ALCON 10', 1), ('PEARTV', 1), ('TOSHIKA 750', 2)]",24050,52.14,-37.8244678,144.9565472,5,22899.64,Autumn,FALSE,1.3171,love digico but ... omg worst phone ever. seriously. i was in a time crunch and had to have a phone as i was traveling to nashville. i love you guys though. i host a morning show in dallas and always talk about you. but man that phone sucks,FALSE
ORD150293,ID0681285245,3/30/2019,Bakers,"[('Lucent 330S', 1), ('Thunder line', 1)]",3410,62.82,-37.8078693,144.9919205,25,2620.32,Autumn,FALSE,0.3753,five stars this phone was awesome!!!,TRUE
ORD027740,ID4120677337,11/13/2019,Nickolson,"[('pearTV', 2), ('iAssist Line', 2)]",17070,104.42,-37.8101023,144.9641327,10,15467.42,Spring,TRUE,1.0587,quick delivery fabulous!,TRUE
ORD163916,ID0030945778,1/24/2019,Bakers,"[('Thunder line', 2), ('iAssist Line', 1), ('Toshika 750', 2)]",15225,93.93,-37.8169681,144.9901651,10,13796.43,Summer,TRUE,0.8949,it was good it was a good phone overall would recommend it,TRUE
ORD317652,ID0245533066,5/3/2019,Nickolson,"[('Thunder line', 1), ('Universe Note', 1)]",5630,77.85,-37.8120357,144.9668588,5,13143.99,Autumn,TRUE,0.7676,five stars love the phone!,TRUE
ORD198111,ID3293340280,2/19/2019,Nickolson,"[('Universe Note', 2), ('pearTV', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",32340,97.3,-37.8238772,144.981668,25,24352.3,Summer,TRUE,1.217,a senior tackles go-phone! gee it seems simple enough............just wish the keypad numbers were larger (the old eyes don't you know) also hard to understand how to get different ring tone sounds......really lets you know how much money you have left....nice efficient little cell phone.,FALSE
ORD491234,ID0287629447,10/1/2019,Thompson,"[('Alcon 10', 1), ('iStream', 1)]",9100,102.69,-37.8043419,144.9488589,25,6927.69,Spring,TRUE,0.9407,good need more memory great just need more memory,TRUE
ORD431829,ID0247417828,1/8/2019,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 2), ('Lucent 330S', 1), ('iStream', 2)]",6750,66.52,-37.8173149,144.9688801,5,6479.02,Summer,FALSE,0.1542,i loved it it worked just fine,TRUE
ORD386882,ID5563404251,3/2/2019,Bakers,"[('iAssist Line', 1), ('pearTV', 2)]",14845,67.75,-37.8176125,145.0108561,10,13428.25,Autumn,FALSE,1.6145,"i love searching the iassist skill shop on the app. useful things like having iassist turn my lights on and off, listening to news updates every morning. and fun stuff like telling iassist to make the star trek red alert nois. or playing song quiz with friends.",TRUE
ORD376088,ID0575385079,4/20/2019,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 2)]",7760,66.04,-37.8190869,144.9821753,15,6662.04,Autumn,FALSE,1.536,"best phone so far best phone i have owned so far. photos are amazing, speed and battery life excellent. in terms of software i think it's the best android phone so far.",TRUE
ORD184184,ID2975268835,6/19/2019,Bakers,"[('pearTV', 2), ('Thunder line', 1)]",14800,80.46,-37.8223332,144.9969724,15,12660.46,Winter,TRUE,1.3818,great value as described,TRUE
ORD442197,ID0588197264,2/27/2019,Nickolson,"[('Lucent 330S', 1), ('iStream', 2), ('Toshika 750', 2), ('Thunder line', 1)]",12350,93.09,-37.8121475,144.9737734,25,9355.59,Summer,TRUE,0.8081,excellent phone i really love sgs4 i dont have to charge it but one time the phone is just great this is it not going no say anything bad no problems at all.,TRUE
ORD015196,ID6167231018,5/28/2019,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 2)]",9500,76.79,-37.8152716,144.9523118,5,9101.79,Autumn,TRUE,0.5443,but the phone was lightweight and beautiful! didnt work with my sim card so i had to return it - be careful to check the gsm. but the phone was lightweight and beautiful!,TRUE
ORD326400,ID4516157159,12/15/2019,Thompson,"[('Alcon 10', 2), ('pearTV', 2), ('Thunder line', 2), ('iStream', 2)]",35180,74.12,-37.8206574,144.9411965,15,29977.12,Spring,FALSE,1.0279,"perfecto lo unico malo q demora en llegar, hay q pedirlo con mucho tiempo de anticipaci?n pero muy buen telefono",TRUE
ORD249776,ID0702351342,12/19/2019,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('pearTV', 2)]",454996,79.28,-37.8046728,144.9365014,15,13628.28,Summer,FALSE,1.2872,five stars works like a charm,TRUE
ORD273727,ID0581750598,3/16/2019,Thompson,"[('Universe Note', 2), ('Olivia x460', 1), ('Thunder line', 2), ('pearTV', 2)]",25105,81.7,-37.8042012,144.9279658,0,25186.7,Autumn,TRUE,1.9267,great condition works like new,TRUE
ORD382455,ID2222040558,11/19/2019,Thompson,"[('Toshika 750', 2), ('iStream', 1), ('Olivia x460', 1), ('iAssist Line', 1)]",12240,61.59,-37.8210664,144.9440588,10,11077.59,Spring,FALSE,0.9711,"beware, license lost. obsolete beware, license lost. obsolete",FALSE
ORD007904,ID3098154914,1/11/2019,Thompson,"[('Thunder line', 1), ('Lucent 330S', 2), ('iAssist Line', 1)]",6865,96,37.8235073,144.9398909,15,5931.25,Summer,TRUE,1.3612,five stars better than expected!,TRUE
ORD436067,ID4294210520,11/16/2019,Bakers,"[('Universe Note', 1), ('iAssist Line', 2)]",7900,64.81,-37.8182207,144.9433514,10,7174.81,Spring,FALSE,1.0661,one star the phone was not in good condition as specified,FALSE
ORD115766,ID0319157116,5/15/2019,thompson,"[('Toshika 750', 2), ('iAssist Line', 1), ('pearTV', 2), ('Thunder line', 1)]",25665,67.12,-37.8074393,144.9670156,25,19315.87,Autumn,FALSE,1.2617,excellent love the phone came fast and perfect condition have no issues at all i'm using it for everything even writing this review. came without being locked or needing to jail break it. easy set up and problems yet i've had it about 6 months,TRUE
ORD153759,ID3146808087,5/25/2019,Bakers,"[('iassist line', 1), ('alcon 10', 2), ('candle inferno', 2), ('istream', 2)]",21285,65.5,-37.8126977,144.990166,0,21350.5,Autumn,FALSE,0.5375,"awesome, awesome, awesome i choose 5 stars because this device deserves no less than 5 stars. pros: bright display large screen fast processor lots or ram great device cons: does not have kitkat yet. c'mon olivia/verizon... i would recomend this to anyone who wants an awesome phone!",TRUE
ORD124286,ID0778943161,11/17/2019,Bakers,"[('iAssist Line', 1), ('Lucent 330S', 1), ('iStream', 2), ('Toshika 750', 2)]",12395,112.42,-37.8197041,145.0144204,25,9408.67,Spring,TRUE,2.0038,great phone for older people!! great phone for the older folks! my mom loves it!,TRUE
ORD337311,ID3215192015,1/17/2019,Thompson,"[('Toshika 750', 2), ('iStream', 2), ('Universe Note', 2)]",15840,71.27,-37.808659,144.9493715,10,14327.27,Summer,FALSE,0.4906,we held off purchasing an thunder but couldn't resist during gold days.  the thunder works great and it's nice to have the screen.  there is still a lot more we need to learn how to do.,TRUE
ORD071953,ID0844501069,4/27/2019,Thompson,"[('pearTV', 2), ('iStream', 2)]",12920,66.96,-37.821639,144.9450746,25,9756.96,Autumn,FALSE,1.0133,all ok. all ok.,TRUE
ORD330289,ID5290706362,8/16/2019,Nickolson,"[('Olivia x460', 2), ('Universe Note', 2)]",9350,65.5,-37.8082928,144.9766195,10,8480.5,Winter,TRUE,1.3044,"without unlock can not use my own sim actually i wanted to use my own sim, which not possible in this mobile .",FALSE
ORD387878,ID0440051881,1/23/2019,Bakers,"[('Alcon 10', 2), ('pearTV', 2)]",30520,79.13,-37.8198249,144.9954347,15,26021.13,Summer,TRUE,1.0943,you need a harvard law degree to operate this thing! it's going back very soon!,FALSE
ORD144784,ID0333901582,11/9/2019,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 2)]",4910,108.87,-37.801844,144.9813581,25,3791.37,Autumn,TRUE,1.5207,turned our old tv into a smart tv. really easy interface. have bought 4 now.,TRUE
ORD330641,ID3516648756,11/23/2019,Nickolson,"[('Universe Note', 2), ('Olivia x460', 1), ('Thunder line', 2), ('pearTV', 2)]",25105,104.49,-37.8113898,144.9714697,5,23954.24,Spring,TRUE,0.8196,"it's a super hi-tech high-value phone i'm saying goodbye to lg product and olivia universe note i love this phone came brand new,it beats the universe note and is super fast,camera is incredible",TRUE
