Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Loyalty_Level
9347,125,6,1826.4494004724186,4,1,2,7,2
9348,79,2,140.3006183243271,4,1,1,6,3
9349,346,38,892.2767933829574,1,4,1,6,3
9350,51,9,560.7356647592443,5,1,1,7,2
9351,216,3,4006.9151698396145,3,1,4,8,2
9352,176,16,1737.1695013051067,3,2,2,7,2
9353,358,25,403.4441261772632,1,3,1,5,3
9354,253,24,1334.7462206529995,2,3,2,7,2
9355,246,47,3417.2123494888474,2,5,4,11,1
9356,227,29,3730.720008140054,2,3,4,9,2
9357,106,44,608.1269979491116,4,5,1,10,1
9358,193,40,3895.046535270328,3,4,4,11,1
9359,316,26,1859.0901995032195,1,3,2,6,3
9360,302,38,3400.119517985667,1,4,4,9,2
9361,36,35,3360.823868591751,5,4,4,13,0
9362,204,23,3970.0276781774205,3,3,4,10,1
9363,267,4,3488.9420737421406,2,1,4,7,2
9364,268,42,203.95309979577607,2,5,1,8,2
9365,170,14,2602.210743338846,3,2,3,8,2
9366,39,47,839.2440556201494,5,5,1,11,1
9367,139,39,4850.123042088524,4,4,5,13,0
9368,292,7,1286.614347170378,1,1,2,4,3
9369,52,8,2106.3356828334236,5,1,3,9,2
9370,287,42,991.5437373494527,2,5,1,8,2
9371,289,19,681.5997777516365,2,2,1,5,3
9372,141,2,3008.6387070125143,4,1,3,8,2
9373,146,47,2470.966447220188,4,5,3,12,1
9374,314,1,1879.5520731741763,1,1,2,4,3
9375,184,42,436.2409205361113,3,5,1,9,2
9376,152,38,3682.4372296961537,3,4,4,11,1
9377,201,13,39.22292651311034,3,2,1,6,3
9378,128,42,2293.7313257632986,4,5,3,12,1
9379,287,44,3166.5341841687173,2,5,4,11,1
9380,311,24,2159.2470696906407,1,3,3,7,2
9381,253,32,639.7828297168589,2,4,1,7,2
9382,266,30,3893.4669320633247,2,3,4,9,2
9383,188,6,1626.4803219950725,3,1,2,6,3
9384,230,38,682.430200397846,2,4,1,7,2
9385,271,33,2755.826415584555,2,4,3,9,2
9386,259,44,105.666072244436,2,5,1,8,2
9387,299,23,1627.0778168172728,1,3,2,6,3
9388,198,10,3755.705424271071,3,1,4,8,2
9389,323,46,4564.42953352723,1,5,5,11,1
9390,56,15,2962.720022608035,5,2,3,10,1
9391,319,23,1095.8818111324365,1,3,2,6,3
9392,203,36,1107.8007520635908,3,4,2,9,2
9393,271,1,3023.3196044198626,2,1,3,6,3
9394,109,8,2039.7409171252611,4,1,3,8,2
9395,116,3,894.5488508917587,4,1,1,6,3
9396,92,14,3939.111227971865,4,2,4,10,1
9397,138,17,1009.2127521411404,4,2,1,7,2
9398,303,34,1614.9877648955087,1,4,2,7,2
9399,57,47,316.53289950274024,5,5,1,11,1
9400,50,6,3509.8468443822835,5,1,4,10,1
9401,71,5,1383.6368587347145,5,1,2,8,2
9402,82,46,1172.0061421182222,4,5,2,11,1
9403,105,41,1523.7578472510447,4,5,2,11,1
9404,88,40,4371.911359533812,4,4,5,13,0
9405,2,29,2594.912666659425,5,3,3,11,1
9406,360,35,797.844802037311,1,4,1,6,3
9407,84,18,3874.6596275505467,4,2,4,10,1
9408,43,40,1050.1816956911316,5,4,2,11,1
9409,154,48,2068.2559794659714,3,5,3,11,1
9410,327,30,2844.69833804683,1,3,3,7,2
9411,94,15,2926.370144501253,4,2,3,9,2
9412,298,15,354.47026137128415,1,2,1,4,3
9413,133,16,4185.654413598183,4,2,5,11,1
9414,65,33,2402.359492089932,5,4,3,12,1
9415,290,10,4946.410891592284,2,1,5,8,2
9416,257,19,3590.037615658485,2,2,4,8,2
9417,213,37,4962.918832376752,3,4,5,12,1
9418,148,3,2272.8414878448966,3,1,3,7,2
9419,61,36,712.4992221309832,5,4,1,10,1
9420,149,4,3639.2737913779383,3,1,4,8,2
9421,88,11,3891.0238095907507,4,2,4,10,1
9422,324,41,4265.647986733654,1,5,5,11,1
9423,278,33,1514.2306377754903,2,4,2,8,2
9424,82,28,2558.313080735482,4,3,3,10,1
9425,129,32,4288.952811068386,4,4,5,13,0
9426,286,16,4325.033820693377,2,2,5,9,2
9427,353,9,138.16237685014315,1,1,1,3,3
9428,280,11,3357.874752426923,2,2,4,8,2
9429,270,6,3012.4198743582015,2,1,3,6,3
9430,292,49,425.85550903241716,1,5,1,7,2
9431,203,27,4651.379036764678,3,3,5,11,1
9432,24,12,2232.4077462744267,5,2,3,10,1
9433,351,22,3374.5459735357526,1,3,4,8,2
9434,311,40,4415.160999560547,1,4,5,10,1
9435,208,48,659.3041436107862,3,5,1,9,2
9436,280,37,4280.657286088623,2,4,5,11,1
9437,205,21,3624.285092358473,3,3,4,10,1
9438,152,33,4199.565686566225,3,4,5,12,1
9439,26,17,2479.230168817614,5,2,3,10,1
9440,194,29,177.08941915334532,3,3,1,7,2
9441,336,40,3355.874060116053,1,4,4,9,2
9442,238,10,1878.9168178166715,2,1,2,5,3
9443,321,18,2018.0550134707898,1,2,3,6,3
9444,75,47,2211.8983855168394,4,5,3,12,1
9445,163,13,2469.6190825512704,3,2,3,8,2
9446,299,27,3313.051820504025,1,3,4,8,2
9447,29,10,3636.6106244968537,5,1,4,10,1
9448,165,32,3886.4430089445104,3,4,4,11,1
9449,337,41,3361.314893596343,1,5,4,10,1
9450,186,45,4019.3623054045106,3,5,5,13,0
9451,54,3,619.5245473740996,5,1,1,7,2
9452,295,22,4185.7201543272195,1,3,5,9,2
9453,42,27,1942.5226449257061,5,3,2,10,1
9454,285,3,2648.5956120622614,2,1,3,6,3
9455,138,33,2174.559208469481,4,4,3,11,1
9456,187,2,2383.828849996945,3,1,3,7,2
9457,204,11,1434.284148771122,3,2,2,7,2
9458,42,46,858.055044890367,5,5,1,11,1
9459,350,10,533.4247178859268,1,1,1,3,3
9460,288,39,2262.4802069496563,2,4,3,9,2
9461,26,33,635.052372794174,5,4,1,10,1
9462,56,7,1232.4924780142228,5,1,2,8,2
9463,253,15,676.7432692745639,2,2,1,5,3
9464,122,26,554.5149455606963,4,3,1,8,2
9465,106,11,4413.481127760279,4,2,5,11,1
9466,130,38,3373.3895055133344,4,4,4,12,1
9467,337,27,4619.5579682258995,1,3,5,9,2
9468,158,39,3223.620669582226,3,4,4,11,1
9469,231,7,4221.315609928898,2,1,5,8,2
9470,308,1,2780.939960455503,1,1,3,5,3
9471,91,10,2318.5239528693724,4,1,3,8,2
9472,22,21,2647.102231006951,5,3,3,11,1
9473,290,15,1607.925217439107,2,2,2,6,3
9474,110,30,3293.2822310590186,4,3,4,11,1
9475,49,30,4486.902759336694,5,3,5,13,0
9476,129,8,3913.9436979740735,4,1,4,9,2
9477,73,24,2315.3800535790538,5,3,3,11,1
9478,340,19,4770.056238276635,1,2,5,8,2
9479,53,3,4927.261239649368,5,1,5,11,1
9480,356,15,2470.5720425536997,1,2,3,6,3
9481,168,36,4324.552808150778,3,4,5,12,1
9482,45,6,33.80357832884313,5,1,1,7,2
9483,105,42,342.6114028159006,4,5,1,10,1
9484,150,48,121.72315055460193,3,5,1,9,2
9485,146,18,3868.08335676463,4,2,4,10,1
9486,204,38,408.0977661017422,3,4,1,8,2
9487,362,19,95.08222486025097,1,2,1,4,3
9488,299,49,745.6196790427451,1,5,1,7,2
9489,167,30,1538.4110085797329,3,3,2,8,2
9490,201,13,2328.8564026683102,3,2,3,8,2
9491,134,39,336.36239073342443,4,4,1,9,2
9492,211,12,2499.9213454191085,3,2,3,8,2
9493,48,34,1247.8266906125557,5,4,2,11,1
9494,126,12,1379.113760537135,4,2,2,8,2
9495,239,44,4111.292235722836,2,5,5,12,1
9496,7,24,4934.748644501168,5,3,5,13,0
9497,272,4,2324.6815060154718,2,1,3,6,3
9498,37,36,1615.635768820937,5,4,2,11,1
9499,211,48,4657.926399036248,3,5,5,13,0
9500,165,14,2507.237747866919,3,2,3,8,2
9501,125,17,3654.4643201917993,4,2,4,10,1
9502,337,49,2074.56275448982,1,5,3,9,2
9503,192,3,1020.7174025142158,3,1,1,5,3
9504,218,38,3277.876711712452,2,4,4,10,1
9505,214,23,3327.5648211882317,3,3,4,10,1
9506,62,13,2306.3174118939637,5,2,3,10,1
9507,328,9,1357.0486790533735,1,1,2,4,3
9508,161,21,4160.749325393116,3,3,5,11,1
9509,66,41,1383.837440684031,5,5,2,12,1
9510,286,8,3298.5296914712926,2,1,4,7,2
9511,239,17,1926.0882632245568,2,2,2,6,3
9512,20,16,2367.6785829092696,5,2,3,10,1
9513,188,16,1064.8992808873554,3,2,2,7,2
9514,82,28,3250.904927942033,4,3,4,11,1
9515,363,16,1136.8709097597323,1,2,2,5,3
9516,202,46,2433.713092571992,3,5,3,11,1
9517,132,46,1649.0123718005696,4,5,2,11,1
9518,37,14,4818.392606595262,5,2,5,12,1
9519,132,46,4911.2832685088015,4,5,5,14,0
9520,77,44,3769.9216236168377,4,5,4,13,0
9521,89,38,4919.748299325313,4,4,5,13,0
9522,253,20,576.617707610613,2,2,1,5,3
9523,344,45,4961.700023527112,1,5,5,11,1
9524,194,48,526.7440226905123,3,5,1,9,2
9525,176,41,2083.104350658647,3,5,3,11,1
9526,33,34,1202.3483750707237,5,4,2,11,1
9527,58,29,4769.691357391905,5,3,5,13,0
9528,201,3,3182.591774647716,3,1,4,8,2
9529,28,10,2989.6663937789745,5,1,3,9,2
9530,35,20,4987.21813938776,5,2,5,12,1
9531,125,2,3066.0062584148623,4,1,4,9,2
9532,321,27,3234.337805870809,1,3,4,8,2
9533,42,32,233.42375349082752,5,4,1,10,1
9534,85,10,4296.662504147352,4,1,5,10,1
9535,188,40,4850.7462643931985,3,4,5,12,1
9536,111,17,4801.952641113196,4,2,5,11,1
9537,271,33,1113.3169915949634,2,4,2,8,2
9538,325,6,1137.317566411094,1,1,2,4,3
9539,105,39,1836.5751548137591,4,4,2,10,1
9540,320,47,1557.948253878659,1,5,2,8,2
9541,41,18,1535.0170905135028,5,2,2,9,2
9542,215,9,3030.0314185041057,3,1,3,7,2
9543,71,8,4029.983954116379,5,1,5,11,1
9544,56,25,4684.473121766255,5,3,5,13,0
9545,236,31,348.6237881008884,2,4,1,7,2
9546,281,42,1397.1125971567344,2,5,2,9,2
9547,105,4,1282.5187294803452,4,1,2,7,2
9548,162,20,1793.6239212334474,3,2,2,7,2
9549,191,28,2127.4279729417094,3,3,3,9,2
9550,9,40,1951.9656437980782,5,4,2,11,1
9551,60,1,4761.2145748121875,5,1,5,11,1
9552,305,40,2191.2739898610853,1,4,3,8,2
9553,225,44,2762.446929713441,2,5,3,10,1
9554,307,23,3745.680069624674,1,3,4,8,2
9555,188,47,3628.1731369627423,3,5,4,12,1
9556,70,13,2918.9931878058983,5,2,3,10,1
9557,293,16,4305.551797260958,1,2,5,8,2
9558,287,26,3124.6647316147305,2,3,4,9,2
9559,169,31,4375.0466484691115,3,4,5,12,1
9560,62,1,1520.8010954066938,5,1,2,8,2
9561,349,17,668.7981477975446,1,2,1,4,3
9562,14,16,4099.407078180853,5,2,5,12,1
9563,164,37,1918.7643607947978,3,4,2,9,2
9564,245,10,3258.9120124897886,2,1,4,7,2
9565,335,38,3689.1828703832707,1,4,4,9,2
9566,8,44,1640.2852723819724,5,5,2,12,1
9567,154,31,2530.765308964495,3,4,3,10,1
9568,36,10,4475.6833105461255,5,1,5,11,1
9569,48,49,4400.168243839975,5,5,5,15,0
9570,85,34,3749.2918167886946,4,4,4,12,1
9571,28,6,3816.070264398077,5,1,4,10,1
9572,196,28,4489.445400915847,3,3,5,11,1
9573,208,28,3684.2986125766815,3,3,4,10,1
9574,204,13,1704.5309429244421,3,2,2,7,2
9575,307,41,612.705571403693,1,5,1,7,2
9576,104,12,2115.2016588739393,4,2,3,9,2
9577,230,40,445.8436451098449,2,4,1,7,2
9578,101,2,587.6961771840342,4,1,1,6,3
9579,29,8,4751.358743254482,5,1,5,11,1
9580,127,42,3382.675933406424,4,5,4,13,0
9581,338,9,4259.527415346793,1,1,5,7,2
9582,10,8,3218.0669744347183,5,1,4,10,1
9583,106,3,2098.514741716355,4,1,3,8,2
9584,167,9,135.542324483298,3,1,1,5,3
9585,257,13,4779.626814505436,2,2,5,9,2
9586,295,9,363.9530355423804,1,1,1,3,3
9587,277,31,3054.713699438965,2,4,4,10,1
9588,65,25,519.9940265352718,5,3,1,9,2
9589,271,44,1427.8969161619461,2,5,2,9,2
9590,188,45,937.2291119209857,3,5,1,9,2
9591,317,8,2773.047406642795,1,1,3,5,3
9592,138,47,4436.50597215928,4,5,5,14,0
9593,343,31,3181.7553159106033,1,4,4,9,2
9594,105,45,3324.29821733624,4,5,4,13,0
9595,34,45,4545.56816610438,5,5,5,15,0
9596,110,31,3749.6318875758157,4,4,4,12,1
9597,33,17,4331.119623556323,5,2,5,12,1
9598,354,47,2087.796538380728,1,5,3,9,2
9599,231,19,4328.128125482879,2,2,5,9,2
9600,317,3,3232.848328943564,1,1,4,6,3
9601,266,46,686.6828358792771,2,5,1,8,2
9602,182,30,203.17541675165972,3,3,1,7,2
9603,340,10,1227.731724292064,1,1,2,4,3
9604,65,49,1897.9647476451892,5,5,2,12,1
9605,333,29,4189.463651743476,1,3,5,9,2
9606,1,40,3708.8103395562302,5,4,4,13,0
9607,133,18,4777.324881756519,4,2,5,11,1
9608,80,12,2800.2822457450648,4,2,3,9,2
9609,271,49,3741.2308415238927,2,5,4,11,1
9610,241,23,1383.6640923606974,2,3,2,7,2
9611,28,11,3401.0936855475825,5,2,4,11,1
9612,223,9,3533.694500656068,2,1,4,7,2
9613,23,24,4243.5924888136105,5,3,5,13,0
9614,109,25,2686.653519266668,4,3,3,10,1
9615,107,25,3248.5356864999335,4,3,4,11,1
9616,145,47,1023.2135624234452,4,5,1,10,1
9617,354,9,3686.427859730992,1,1,4,6,3
9618,139,12,4193.674495974275,4,2,5,11,1
9619,284,11,2972.751353470218,2,2,3,7,2
9620,298,49,587.215567247249,1,5,1,7,2
9621,99,38,1571.1582079965956,4,4,2,10,1
9622,317,28,2382.818108546337,1,3,3,7,2
9623,123,8,3389.0403331001426,4,1,4,9,2
9624,320,10,1608.432268247475,1,1,2,4,3
9625,287,25,4203.0523461821795,2,3,5,10,1
9626,81,47,1865.2310589133638,4,5,2,11,1
9627,10,36,223.7533762553343,5,4,1,10,1
9628,8,43,3972.032139182477,5,5,4,14,0
9629,205,9,3224.6736158600957,3,1,4,8,2
9630,315,41,4011.7629087061814,1,5,4,10,1
9631,197,8,1750.9601682017985,3,1,2,6,3
9632,198,3,97.97465884170269,3,1,1,5,3
9633,30,18,378.0270890525614,5,2,1,8,2
9634,20,46,567.8858956971278,5,5,1,11,1
9635,48,35,4027.6864149969515,5,4,5,14,0
9636,130,17,1514.159424257185,4,2,2,8,2
9637,293,36,4989.513562018089,1,4,5,10,1
9638,132,28,3794.3580985194576,4,3,4,11,1
9639,356,15,3009.7632159202567,1,2,3,6,3
9640,54,19,4918.260865862159,5,2,5,12,1
9641,281,22,1588.3828496994242,2,3,2,7,2
9642,265,6,836.421689914644,2,1,1,4,3
9643,215,47,3688.9921185600633,3,5,4,12,1
9644,290,7,1397.6360601603117,2,1,2,5,3
9645,43,44,4805.5742710531185,5,5,5,15,0
9646,74,48,4940.465868128353,4,5,5,14,0
9647,350,9,4632.757931176516,1,1,5,7,2
9648,278,20,4724.361196918629,2,2,5,9,2
9649,326,37,3082.117538907636,1,4,4,9,2
9650,242,11,3463.672061347463,2,2,4,8,2
9651,130,2,480.2883272857451,4,1,1,6,3
9652,350,22,3817.6202970461572,1,3,4,8,2
9653,194,48,1018.2961817537032,3,5,1,9,2
9654,32,36,4203.22703792487,5,4,5,14,0
9655,106,5,4808.043784848897,4,1,5,10,1
9656,204,7,1069.764369535712,3,1,2,6,3
9657,1,6,399.3752768520504,5,1,1,7,2
9658,245,22,2424.6117949467703,2,3,3,8,2
9659,72,10,3959.8313660220624,5,1,4,10,1
9660,306,46,3855.4944480181794,1,5,4,10,1
9661,15,40,3487.124343226355,5,4,4,13,0
9662,53,46,4105.2729912713585,5,5,5,15,0
9663,8,46,883.1918794498118,5,5,1,11,1
9664,330,20,3263.1694118508703,1,2,4,7,2
9665,46,28,3032.3397863292726,5,3,3,11,1
9666,325,23,775.6243015608688,1,3,1,5,3
9667,114,35,2077.9910824863528,4,4,3,11,1
9668,147,1,4264.123299354642,3,1,5,9,2
9669,166,29,4859.291002200318,3,3,5,11,1
9670,139,9,3330.4965861109854,4,1,4,9,2
9671,117,9,4610.48579951136,4,1,5,10,1
9672,299,22,668.9256606112525,1,3,1,5,3
9673,276,2,4875.552022958306,2,1,5,8,2
9674,277,16,177.1974309117602,2,2,1,5,3
9675,338,40,2641.0237746207963,1,4,3,8,2
9676,313,6,1462.1315640593873,1,1,2,4,3
9677,178,13,4071.4064428561987,3,2,5,10,1
9678,330,33,1095.5427241665784,1,4,2,7,2
9679,354,19,67.53488329836259,1,2,1,4,3
9680,154,15,2078.901201588604,3,2,3,8,2
9681,201,33,329.8989083555596,3,4,1,8,2
9682,115,10,1457.5619202468679,4,1,2,7,2
9683,159,1,3222.300981416824,3,1,4,8,2
9684,42,12,1480.5688513166642,5,2,2,9,2
9685,247,43,1236.508204332951,2,5,2,9,2
9686,68,29,785.9233587209944,5,3,1,9,2
9687,326,17,684.5096476817466,1,2,1,4,3
9688,334,4,2634.028292175282,1,1,3,5,3
9689,196,29,3410.720044487922,3,3,4,10,1
9690,90,7,2269.1386966208215,4,1,3,8,2
9691,111,44,626.7794642487739,4,5,1,10,1
9692,359,13,3242.303934612416,1,2,4,7,2
9693,145,5,2790.0382726249745,4,1,3,8,2
9694,275,6,1912.5645217745807,2,1,2,5,3
9695,179,34,1656.9339168588076,3,4,2,9,2
9696,241,7,923.9329268392086,2,1,1,4,3
9697,326,46,740.0342995689699,1,5,1,7,2
9698,319,28,1700.4707553988098,1,3,2,6,3
9699,331,46,217.73930927624176,1,5,1,7,2
9700,153,10,2188.770789878524,3,1,3,7,2
9701,104,4,3011.85390713183,4,1,3,8,2
9702,75,3,4708.854833711524,4,1,5,10,1
9703,128,25,3132.882434955908,4,3,4,11,1
9704,199,23,3124.1394738109398,3,3,4,10,1
9705,154,27,1878.329879961992,3,3,2,8,2
9706,56,14,675.252609842444,5,2,1,8,2
9707,278,38,2240.2188897466526,2,4,3,9,2
9708,345,32,2997.3948321468947,1,4,3,8,2
9709,19,23,3622.927647312462,5,3,4,12,1
9710,159,47,4132.1730017382,3,5,5,13,0
9711,26,40,1287.0811794199262,5,4,2,11,1
9712,169,37,1213.6881753871585,3,4,2,9,2
9713,23,3,2830.846316891545,5,1,3,9,2
9714,47,35,2834.4157638408024,5,4,3,12,1
9715,13,13,1097.5595055468439,5,2,2,9,2
9716,217,34,2941.501798652853,3,4,3,10,1
9717,322,24,1735.9354613722305,1,3,2,6,3
9718,194,1,3200.181445204378,3,1,4,8,2
9719,144,12,1462.313121224286,4,2,2,8,2
9720,73,8,2965.5360424371665,5,1,3,9,2
9721,156,19,3843.867105772246,3,2,4,9,2
9722,77,9,4900.99229075267,4,1,5,10,1
9723,169,28,4556.229601794069,3,3,5,11,1
9724,287,14,2522.658349163987,2,2,3,7,2
9725,85,27,2446.861925754914,4,3,3,10,1
9726,182,18,2194.123029619386,3,2,3,8,2
9727,315,42,148.4754839633058,1,5,1,7,2
9728,297,41,838.1129424564458,1,5,1,7,2
9729,112,6,305.35355063723836,4,1,1,6,3
9730,230,33,3484.811873028851,2,4,4,10,1
9731,96,37,2072.040904588646,4,4,3,11,1
9732,168,42,328.21169154639375,3,5,1,9,2
9733,156,25,3455.9696374928117,3,3,4,10,1
9734,105,13,3225.7349555114397,4,2,4,10,1
9735,193,23,3602.614525145581,3,3,4,10,1
9736,330,36,3003.1722476302302,1,4,3,8,2
9737,132,33,816.0824041369476,4,4,1,9,2
9738,355,21,316.34756573342236,1,3,1,5,3
9739,138,34,4087.533441432916,4,4,5,13,0
9740,331,36,1086.8869048396714,1,4,2,7,2
9741,270,17,2717.2209099661727,2,2,3,7,2
9742,38,10,2431.232903513614,5,1,3,9,2
9743,45,23,4606.052176778206,5,3,5,13,0
9744,163,44,2766.674406662949,3,5,3,11,1
9745,331,2,2904.284258081882,1,1,3,5,3
9746,253,35,1604.3301182419057,2,4,2,8,2
9747,169,14,4793.8865618256195,3,2,5,10,1
9748,285,47,3065.745340538781,2,5,4,11,1
9749,274,45,34.85211412037779,2,5,1,8,2
9750,20,41,2784.8504960374667,5,5,3,13,0
9751,239,2,1825.688287642954,2,1,2,5,3
9752,270,19,170.23989945117276,2,2,1,5,3
9753,310,16,2163.4334296803513,1,2,3,6,3
9754,31,43,3870.0967770093625,5,5,4,14,0
9755,314,44,2523.9093952022486,1,5,3,9,2
9756,104,25,3200.9008398385736,4,3,4,11,1
9757,170,1,3202.3099139443816,3,1,4,8,2
9758,186,2,3358.3863193923003,3,1,4,8,2
9759,128,48,1944.1050108971913,4,5,2,11,1
9760,210,27,1856.3241468936565,3,3,2,8,2
9761,281,2,32.87681141292353,2,1,1,4,3
9762,253,30,779.5700780393162,2,3,1,6,3
9763,19,10,4754.542961779943,5,1,5,11,1
9764,200,19,4213.659411783166,3,2,5,10,1
9765,220,42,1382.791102575616,2,5,2,9,2
9766,136,16,2011.9478251396583,4,2,3,9,2
9767,223,13,4700.207403689318,2,2,5,9,2
9768,3,48,1259.71795297235,5,5,2,12,1
9769,236,8,2667.33951675176,2,1,3,6,3
9770,342,31,120.17812243646875,1,4,1,6,3
9771,228,45,3102.476833400505,2,5,4,11,1
9772,142,25,4651.067254890231,4,3,5,12,1
9773,9,39,4424.869490351711,5,4,5,14,0
9774,190,21,2514.826410931391,3,3,3,9,2
9775,350,38,3251.713441663058,1,4,4,9,2
9776,165,41,2853.2929881262944,3,5,3,11,1
9777,139,29,344.2014783293358,4,3,1,8,2
9778,276,6,802.0301995149619,2,1,1,4,3
9779,291,18,4819.4484007011015,2,2,5,9,2
9780,53,49,1287.2837973896494,5,5,2,12,1
9781,175,44,1928.401588321033,3,5,2,10,1
9782,110,35,2549.6320966929907,4,4,3,11,1
9783,203,27,4895.869325672774,3,3,5,11,1
9784,136,5,3453.0675960865847,4,1,4,9,2
9785,4,7,3151.696503674523,5,1,4,10,1
9786,155,10,2626.755862479888,3,1,3,7,2
9787,172,10,3506.36532882684,3,1,4,8,2
9788,358,28,3323.4392937364496,1,3,4,8,2
9789,47,36,4515.1760523823,5,4,5,14,0
9790,94,10,2713.7581737694672,4,1,3,8,2
9791,48,35,2113.297915070544,5,4,3,12,1
9792,240,35,4037.7385200387175,2,4,5,11,1
9793,347,37,4000.918840087224,1,4,4,9,2
9794,213,48,857.4838256803165,3,5,1,9,2
9795,340,20,1191.5920693037137,1,2,2,5,3
9796,324,13,4793.604923885532,1,2,5,8,2
9797,139,11,2226.1065965281,4,2,3,9,2
9798,205,45,2603.106875690636,3,5,3,11,1
9799,73,19,1557.6990216532508,5,2,2,9,2
9800,4,28,2410.5444042577938,5,3,3,11,1
9801,76,38,3719.349469906323,4,4,4,12,1
9802,329,45,2416.9020363437394,1,5,3,9,2
9803,77,4,1580.7755529937394,4,1,2,7,2
9804,304,37,489.0450119279389,1,4,1,6,3
9805,256,19,4642.0249874825795,2,2,5,9,2
9806,102,37,4359.572535781459,4,4,5,13,0
9807,106,14,3958.9110673151135,4,2,4,10,1
9808,333,31,3473.4141095744,1,4,4,9,2
9809,39,28,2582.3943234084113,5,3,3,11,1
9810,314,36,4488.009962751027,1,4,5,10,1
9811,275,44,3960.590548857279,2,5,4,11,1
9812,88,38,4081.8941007040685,4,4,5,13,0
9813,211,19,1554.6568602673376,3,2,2,7,2
9814,77,42,2123.0567842779674,4,5,3,12,1
9815,77,1,3536.94329797506,4,1,4,9,2
9816,28,23,1861.6008930066914,5,3,2,10,1
9817,245,28,2474.93351984465,2,3,3,8,2
9818,66,48,3236.099708848566,5,5,4,14,0
9819,266,4,2194.414423905562,2,1,3,6,3
9820,205,41,3967.2676397428204,3,5,4,12,1
9821,58,18,590.2314060337296,5,2,1,8,2
9822,201,49,3593.101983812266,3,5,4,12,1
9823,225,47,734.598202450277,2,5,1,8,2
9824,142,39,4689.819878093344,4,4,5,13,0
9825,84,25,1577.0480266678442,4,3,2,9,2
9826,143,18,3979.207481586961,4,2,4,10,1
9827,352,6,2611.8707207622933,1,1,3,5,3
9828,33,19,464.5244622734919,5,2,1,8,2
9829,152,12,2917.108403411587,3,2,3,8,2
9830,158,25,4561.766907044023,3,3,5,11,1
9831,141,35,794.5996781451406,4,4,1,9,2
9832,251,1,1613.3216773105503,2,1,2,5,3
9833,303,5,2201.4017680791235,1,1,3,5,3
9834,112,1,1382.514786069862,4,1,2,7,2
9835,144,8,4719.459578934441,4,1,5,10,1
9836,209,39,1893.726321394243,3,4,2,9,2
9837,224,47,3293.7296718435364,2,5,4,11,1
9838,43,43,1127.344654206629,5,5,2,12,1
9839,264,18,1106.3326280334247,2,2,2,6,3
9840,244,46,887.4881846636562,2,5,1,8,2
9841,3,9,2179.713194998349,5,1,3,9,2
9842,125,5,2668.9624294273694,4,1,3,8,2
9843,268,4,63.633347100393046,2,1,1,4,3
9844,84,44,4166.287903789442,4,5,5,14,0
9845,16,29,2568.641923730183,5,3,3,11,1
9846,334,1,794.4775178479958,1,1,1,3,3
9847,59,30,345.7936293899139,5,3,1,9,2
9848,177,45,325.3644926753469,3,5,1,9,2
9849,63,1,1295.6409994240598,5,1,2,8,2
9850,49,3,2501.4678183751844,5,1,3,9,2
9851,307,22,4302.595284654962,1,3,5,9,2
9852,246,8,4515.797480185609,2,1,5,8,2
9853,289,18,4163.316320697226,2,2,5,9,2
9854,286,25,1649.5317059224112,2,3,2,7,2
9855,332,48,1539.7231810134356,1,5,2,8,2
9856,15,20,4937.417142323438,5,2,5,12,1
9857,338,31,3409.5903436374197,1,4,4,9,2
9858,255,30,1531.7101868751333,2,3,2,7,2
9859,92,16,1652.1099601007693,4,2,2,8,2
9860,279,2,2178.875752160378,2,1,3,6,3
9861,206,17,3112.815422145939,3,2,4,9,2
9862,94,10,4490.916008258678,4,1,5,10,1
9863,225,7,999.5525272850821,2,1,1,4,3
9864,301,42,431.1729544454683,1,5,1,7,2
9865,318,9,2034.7030985316203,1,1,3,5,3
9866,199,17,1234.8228582267773,3,2,2,7,2
9867,271,9,2884.403040461126,2,1,3,6,3
9868,234,9,3499.0820373656334,2,1,4,7,2
9869,46,37,1560.5724090499752,5,4,2,11,1
9870,64,24,3430.401931421323,5,3,4,12,1
9871,230,39,1722.304801740455,2,4,2,8,2
9872,249,11,3178.4910169346476,2,2,4,8,2
9873,246,8,3168.973425669525,2,1,4,7,2
9874,75,25,1398.0169200740024,4,3,2,9,2
9875,157,46,3182.2565310339155,3,5,4,12,1
9876,223,2,1910.9659276610425,2,1,2,5,3
9877,190,10,1688.9101723597196,3,1,2,6,3
9878,52,24,1453.5458578617981,5,3,2,10,1
9879,88,48,1734.769848070102,4,5,2,11,1
9880,313,16,3935.8570113851283,1,2,4,7,2
9881,339,19,1233.4422827208607,1,2,2,5,3
9882,66,31,3413.1171516800855,5,4,4,13,0
9883,150,11,4504.096719054692,3,2,5,10,1
9884,20,6,1758.640415762465,5,1,2,8,2
9885,33,6,157.265201829553,5,1,1,7,2
9886,328,32,132.7840853337006,1,4,1,6,3
9887,281,39,706.1194128680186,2,4,1,7,2
9888,46,48,559.1237670623412,5,5,1,11,1
9889,73,13,3742.9453968584517,5,2,4,11,1
9890,354,3,1481.3050773677894,1,1,2,4,3
9891,313,41,3266.0237702674144,1,5,4,10,1
9892,343,35,221.85262426956487,1,4,1,6,3
9893,133,38,1485.7439776299314,4,4,2,10,1
9894,55,17,1178.3897110396294,5,2,2,9,2
9895,61,3,1391.6337466582904,5,1,2,8,2
